epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,763.165,0.34868,0.22733,0.85695,0.99625,1,0.995,0.812,0.75851,0.3151,1.12042,0.00373,0.00373,0.00373
192,767.146,0.35565,0.22281,0.84101,0.99564,1,0.995,0.81977,0.74839,0.31467,1.09957,0.003697,0.003697,0.003697
193,771.339,0.35392,0.2277,0.84221,0.99683,1,0.995,0.81686,0.73603,0.31363,1.10108,0.003664,0.003664,0.003664
194,775.413,0.33958,0.22112,0.84281,0.99694,1,0.995,0.827,0.74162,0.30397,1.09988,0.003631,0.003631,0.003631
195,779.381,0.33602,0.21666,0.84488,0.99675,1,0.995,0.81408,0.73951,0.30902,1.09856,0.003598,0.003598,0.003598
196,783.487,0.33224,0.21761,0.84405,0.99678,0.99912,0.995,0.81332,0.76637,0.31923,1.11986,0.003565,0.003565,0.003565
197,787.489,0.36788,0.22272,0.83597,0.99704,1,0.995,0.81627,0.72939,0.29874,1.09833,0.003532,0.003532,0.003532
198,791.478,0.34102,0.21247,0.84518,0.99651,0.99921,0.995,0.82072,0.76716,0.31002,1.12425,0.003499,0.003499,0.003499
199,795.635,0.33491,0.21792,0.83945,0.99696,1,0.995,0.81753,0.75216,0.30972,1.12109,0.003466,0.003466,0.003466
200,799.574,0.34267,0.22569,0.83885,0.99654,1,0.995,0.81232,0.7537,0.30856,1.11725,0.003433,0.003433,0.003433
201,803.386,0.339,0.21785,0.84381,0.99666,1,0.995,0.80037,0.77384,0.31433,1.14465,0.0034,0.0034,0.0034
202,807.326,0.33875,0.21907,0.84008,0.99672,0.99862,0.995,0.80497,0.76085,0.3028,1.14278,0.003367,0.003367,0.003367
203,811.392,0.31771,0.20838,0.81607,0.99672,0.99862,0.995,0.80497,0.76085,0.3028,1.14278,0.003334,0.003334,0.003334
204,815.38,0.33685,0.21432,0.83203,0.99672,0.99841,0.995,0.80042,0.79327,0.31195,1.1663,0.003301,0.003301,0.003301
205,819.371,0.32697,0.21685,0.83932,0.99709,0.9987,0.995,0.81254,0.74814,0.29521,1.14019,0.003268,0.003268,0.003268
206,823.459,0.33859,0.22215,0.85004,0.99669,1,0.995,0.81236,0.76485,0.30129,1.15117,0.003235,0.003235,0.003235
207,827.469,0.3295,0.21569,0.84402,0.99609,1,0.995,0.82012,0.73304,0.30347,1.12866,0.003202,0.003202,0.003202
208,831.452,0.3322,0.21691,0.83829,0.99361,0.9989,0.995,0.81766,0.73817,0.29351,1.13141,0.003169,0.003169,0.003169
209,835.416,0.31496,0.21253,0.83954,0.99517,0.9993,0.995,0.82399,0.7137,0.29666,1.12102,0.003136,0.003136,0.003136
210,839.267,0.33617,0.22253,0.83227,0.99475,0.99833,0.995,0.81876,0.72786,0.32278,1.12898,0.003103,0.003103,0.003103
211,843.098,0.31599,0.22404,0.834,0.99519,0.99878,0.995,0.82686,0.72267,0.30877,1.11873,0.00307,0.00307,0.00307
212,847.033,0.34124,0.23685,0.84721,0.99339,0.99819,0.995,0.82128,0.7188,0.3099,1.12047,0.003037,0.003037,0.003037
213,851.072,0.32355,0.23807,0.84436,0.99148,0.99775,0.995,0.8148,0.73007,0.31489,1.12997,0.003004,0.003004,0.003004
214,855.071,0.33981,0.23123,0.85281,0.99083,0.99802,0.995,0.82957,0.72433,0.30537,1.12942,0.002971,0.002971,0.002971
215,859.08,0.31208,0.2229,0.83625,0.99077,0.99853,0.995,0.81724,0.74088,0.32141,1.13206,0.002938,0.002938,0.002938
216,863.023,0.31494,0.22572,0.8405,0.98814,0.99742,0.995,0.8251,0.72964,0.30379,1.13314,0.002905,0.002905,0.002905
217,867.163,0.32596,0.23079,0.83785,0.98928,0.99829,0.995,0.8192,0.7336,0.31141,1.13132,0.002872,0.002872,0.002872
218,870.962,0.30495,0.22125,0.8256,0.99137,0.99931,0.995,0.81834,0.74137,0.30961,1.13031,0.002839,0.002839,0.002839
219,875.048,0.31543,0.227,0.83784,0.99137,0.99931,0.995,0.81834,0.74137,0.30961,1.13031,0.002806,0.002806,0.002806
220,879.027,0.31085,0.22334,0.82392,0.99271,1,0.995,0.81648,0.7369,0.31512,1.1282,0.002773,0.002773,0.002773
221,883.027,0.30882,0.21663,0.82561,0.99503,1,0.995,0.82396,0.73543,0.31032,1.12489,0.00274,0.00274,0.00274
222,887.117,0.30715,0.21496,0.83165,0.99551,1,0.995,0.81762,0.73608,0.30771,1.12893,0.002707,0.002707,0.002707
223,891.101,0.31722,0.21409,0.83303,0.99421,1,0.995,0.82787,0.73177,0.29492,1.12594,0.002674,0.002674,0.002674
224,895.094,0.30531,0.21369,0.81991,0.99525,1,0.995,0.81756,0.74341,0.29819,1.13617,0.002641,0.002641,0.002641
225,899.375,0.32519,0.21379,0.82824,0.99601,1,0.995,0.82785,0.74031,0.29895,1.13084,0.002608,0.002608,0.002608
226,903.399,0.31261,0.21514,0.84345,0.99667,1,0.995,0.8214,0.74008,0.3031,1.13658,0.002575,0.002575,0.002575
227,907.385,0.2889,0.20109,0.80753,0.99712,1,0.995,0.82329,0.73172,0.29345,1.12794,0.002542,0.002542,0.002542
228,911.438,0.30273,0.21101,0.8216,0.99753,1,0.995,0.82139,0.74225,0.29906,1.13982,0.002509,0.002509,0.002509
229,915.41,0.3005,0.20176,0.83676,0.99769,1,0.995,0.83002,0.72865,0.28156,1.13321,0.002476,0.002476,0.002476
230,919.396,0.30586,0.20545,0.83051,0.99782,1,0.995,0.82007,0.75792,0.29042,1.15028,0.002443,0.002443,0.002443
231,923.609,0.31344,0.20028,0.8222,0.99754,1,0.995,0.82675,0.72967,0.2751,1.13655,0.00241,0.00241,0.00241
232,927.595,0.28771,0.18941,0.81598,0.99754,1,0.995,0.82112,0.76845,0.29609,1.15346,0.002377,0.002377,0.002377
233,931.398,0.29929,0.19753,0.8305,0.99718,1,0.995,0.82751,0.73378,0.28388,1.13716,0.002344,0.002344,0.002344
234,935.345,0.28304,0.19079,0.81284,0.99701,1,0.995,0.82628,0.75964,0.29541,1.14807,0.002311,0.002311,0.002311
235,939.199,0.30758,0.19941,0.83358,0.99701,1,0.995,0.82628,0.75964,0.29541,1.14807,0.002278,0.002278,0.002278
236,943.109,0.2783,0.18524,0.81968,0.99635,1,0.995,0.83104,0.73138,0.28393,1.1343,0.002245,0.002245,0.002245
237,947,0.28291,0.18777,0.82866,0.99607,1,0.995,0.82503,0.75282,0.28504,1.14687,0.002212,0.002212,0.002212
238,950.798,0.28794,0.19193,0.81595,0.99599,1,0.995,0.82854,0.73942,0.28789,1.13891,0.002179,0.002179,0.002179
239,954.728,0.27768,0.18459,0.8334,0.99605,1,0.995,0.82915,0.74709,0.28859,1.14197,0.002146,0.002146,0.002146
240,958.534,0.27059,0.18624,0.82772,0.9967,1,0.995,0.82783,0.74526,0.29849,1.14005,0.002113,0.002113,0.002113
241,962.312,0.28077,0.19227,0.81206,0.99681,1,0.995,0.82712,0.74253,0.30341,1.135,0.00208,0.00208,0.00208
242,966.238,0.27397,0.19579,0.82505,0.99671,1,0.995,0.8267,0.74275,0.31156,1.12696,0.002047,0.002047,0.002047
243,970.218,0.27849,0.19686,0.81001,0.99682,1,0.995,0.8264,0.74542,0.30844,1.12723,0.002014,0.002014,0.002014
244,974.186,0.27599,0.1964,0.80176,0.9967,1,0.995,0.82048,0.74383,0.30611,1.12731,0.001981,0.001981,0.001981
245,978.289,0.27792,0.19084,0.81838,0.99678,1,0.995,0.83034,0.74029,0.30568,1.12702,0.001948,0.001948,0.001948
246,982.259,0.28132,0.19921,0.82358,0.99667,1,0.995,0.82615,0.73967,0.30425,1.13285,0.001915,0.001915,0.001915
247,986.259,0.27706,0.2009,0.80992,0.99667,1,0.995,0.82668,0.75036,0.30717,1.13826,0.001882,0.001882,0.001882
248,990.556,0.27445,0.19624,0.82449,0.9965,1,0.995,0.82053,0.73951,0.30079,1.13812,0.001849,0.001849,0.001849
249,994.657,0.28018,0.19574,0.81932,0.99646,1,0.995,0.82243,0.73884,0.30136,1.137,0.001816,0.001816,0.001816
250,998.479,0.26975,0.18964,0.83741,0.99628,1,0.995,0.81485,0.74413,0.29675,1.14379,0.001783,0.001783,0.001783
251,1002.4,0.26344,0.1814,0.83879,0.99628,1,0.995,0.81485,0.74413,0.29675,1.14379,0.00175,0.00175,0.00175
252,1006.23,0.28494,0.19687,0.80706,0.99629,1,0.995,0.8203,0.74444,0.30827,1.14223,0.001717,0.001717,0.001717
253,1010.04,0.27523,0.18509,0.80988,0.99619,1,0.995,0.82681,0.73909,0.30016,1.14416,0.001684,0.001684,0.001684
254,1013.96,0.27314,0.18469,0.81513,0.99627,1,0.995,0.82544,0.73238,0.30408,1.13963,0.001651,0.001651,0.001651
255,1018.03,0.27293,0.1903,0.81181,0.99631,1,0.995,0.82385,0.74727,0.29658,1.15516,0.001618,0.001618,0.001618
256,1021.88,0.25966,0.17981,0.82256,0.99644,1,0.995,0.82263,0.73539,0.28718,1.15247,0.001585,0.001585,0.001585
257,1025.73,0.27121,0.18819,0.80644,0.99623,0.99999,0.995,0.8235,0.72586,0.29956,1.14556,0.001552,0.001552,0.001552
258,1029.82,0.27161,0.18119,0.80751,0.99583,0.9972,0.995,0.8211,0.72324,0.29592,1.14198,0.001519,0.001519,0.001519
259,1034.12,0.26815,0.17511,0.818,0.99591,0.99528,0.995,0.82383,0.73123,0.29943,1.14718,0.001486,0.001486,0.001486
260,1038.09,0.25784,0.17695,0.81142,0.99597,0.99479,0.995,0.82403,0.72592,0.2906,1.14758,0.001453,0.001453,0.001453
261,1042.08,0.26965,0.18402,0.82956,0.9958,0.99505,0.995,0.82193,0.72785,0.30555,1.14846,0.00142,0.00142,0.00142
262,1046.18,0.26436,0.183,0.8184,0.99589,0.99561,0.995,0.82068,0.73009,0.30231,1.14927,0.001387,0.001387,0.001387
263,1050.17,0.26612,0.18205,0.82971,0.996,0.99558,0.995,0.82941,0.72367,0.29123,1.14786,0.001354,0.001354,0.001354
264,1054.01,0.25315,0.17433,0.81085,0.9955,0.99663,0.995,0.82099,0.72716,0.3059,1.14708,0.001321,0.001321,0.001321
265,1058.07,0.24634,0.174,0.81895,0.99502,0.99646,0.995,0.82358,0.73405,0.30563,1.151,0.001288,0.001288,0.001288
266,1062.07,0.26007,0.18014,0.8076,0.9949,0.99594,0.995,0.81881,0.73651,0.29869,1.15068,0.001255,0.001255,0.001255
267,1066.05,0.25453,0.17264,0.81425,0.9949,0.99594,0.995,0.81881,0.73651,0.29869,1.15068,0.001222,0.001222,0.001222
268,1070.16,0.24482,0.16896,0.81063,0.99457,0.99671,0.995,0.82358,0.7359,0.30102,1.15161,0.001189,0.001189,0.001189
269,1074.15,0.24782,0.1712,0.82153,0.99446,0.99808,0.995,0.81967,0.73321,0.29372,1.14988,0.001156,0.001156,0.001156
270,1077.94,0.25709,0.17517,0.81535,0.99436,0.99983,0.995,0.8233,0.73397,0.29792,1.14854,0.001123,0.001123,0.001123
271,1081.86,0.25513,0.1726,0.80374,0.99487,0.9996,0.995,0.82341,0.7354,0.29486,1.14883,0.00109,0.00109,0.00109
272,1085.84,0.25277,0.16728,0.81833,0.99529,1,0.995,0.82102,0.73116,0.29504,1.14906,0.001057,0.001057,0.001057
273,1089.82,0.24583,0.16902,0.81434,0.99536,1,0.995,0.8238,0.73011,0.29305,1.14693,0.001024,0.001024,0.001024
274,1093.93,0.24822,0.16552,0.81646,0.99541,0.99985,0.995,0.81754,0.73523,0.29093,1.14874,0.000991,0.000991,0.000991
275,1098.01,0.24765,0.16982,0.81458,0.99568,0.99966,0.995,0.82276,0.73041,0.28969,1.14852,0.000958,0.000958,0.000958
276,1102.01,0.25716,0.16895,0.81283,0.99568,0.99871,0.995,0.82672,0.72494,0.29157,1.14726,0.000925,0.000925,0.000925
277,1106.11,0.24247,0.16525,0.83376,0.9958,0.99932,0.995,0.82927,0.72257,0.29171,1.14705,0.000892,0.000892,0.000892
278,1110.08,0.24628,0.17243,0.82617,0.99587,1,0.995,0.82346,0.72739,0.28945,1.14732,0.000859,0.000859,0.000859
279,1114.06,0.24304,0.16325,0.82065,0.99593,1,0.995,0.82309,0.71624,0.28925,1.14096,0.000826,0.000826,0.000826
280,1118.13,0.23815,0.15952,0.81167,0.99577,1,0.995,0.82239,0.71927,0.28686,1.14095,0.000793,0.000793,0.000793
281,1122.21,0.24308,0.16466,0.81665,0.9959,1,0.995,0.81847,0.72266,0.28743,1.14363,0.00076,0.00076,0.00076
282,1126.18,0.24234,0.1595,0.81428,0.99592,1,0.995,0.82001,0.72659,0.29031,1.14374,0.000727,0.000727,0.000727
283,1130.09,0.2285,0.15807,0.81303,0.99592,1,0.995,0.82001,0.72659,0.29031,1.14374,0.000694,0.000694,0.000694
284,1134.17,0.23085,0.15883,0.80503,0.99608,1,0.995,0.82528,0.72225,0.28504,1.14206,0.000661,0.000661,0.000661
285,1138.18,0.22875,0.16087,0.80238,0.99639,1,0.995,0.82848,0.71804,0.28508,1.14109,0.000628,0.000628,0.000628
286,1142.29,0.23642,0.1607,0.81665,0.99627,1,0.995,0.82723,0.72068,0.28227,1.14503,0.000595,0.000595,0.000595
287,1146.3,0.23298,0.16293,0.79229,0.99667,1,0.995,0.82637,0.71455,0.28324,1.1423,0.000562,0.000562,0.000562
288,1150.27,0.23718,0.15716,0.81459,0.99657,1,0.995,0.82817,0.71966,0.27792,1.14639,0.000529,0.000529,0.000529
289,1154.46,0.23161,0.15428,0.79454,0.99659,0.99991,0.995,0.83115,0.71675,0.28079,1.14628,0.000496,0.000496,0.000496
290,1158.63,0.24147,0.15929,0.8115,0.99658,1,0.995,0.82666,0.71312,0.2777,1.14644,0.000463,0.000463,0.000463
291,1162.64,0.23539,0.15225,0.80248,0.99636,1,0.995,0.8231,0.71224,0.28226,1.14522,0.00043,0.00043,0.00043
292,1166.96,0.22639,0.15757,0.8119,0.99613,1,0.995,0.82198,0.71431,0.28328,1.14633,0.000397,0.000397,0.000397
293,1171.03,0.22953,0.15529,0.8082,0.99607,1,0.995,0.82755,0.71361,0.28859,1.14845,0.000364,0.000364,0.000364
294,1175.03,0.2311,0.16108,0.8006,0.99618,1,0.995,0.82882,0.71607,0.28555,1.15238,0.000331,0.000331,0.000331
295,1179.16,0.2261,0.15801,0.80443,0.9962,1,0.995,0.83161,0.71437,0.28749,1.15284,0.000298,0.000298,0.000298
296,1183.27,0.21861,0.15183,0.81285,0.99608,1,0.995,0.82974,0.71626,0.28737,1.15375,0.000265,0.000265,0.000265
297,1187.31,0.23116,0.15522,0.81839,0.99583,1,0.995,0.83019,0.71326,0.28701,1.15313,0.000232,0.000232,0.000232
298,1191.52,0.23073,0.15778,0.80691,0.99588,1,0.995,0.82896,0.71185,0.28439,1.15212,0.000199,0.000199,0.000199
299,1195.58,0.22963,0.15504,0.80557,0.99588,1,0.995,0.82896,0.71185,0.28439,1.15212,0.000166,0.000166,0.000166
300,1199.67,0.23147,0.15764,0.80955,0.99584,1,0.995,0.82823,0.71095,0.28162,1.15102,0.000133,0.000133,0.000133
